id,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56
B06012_016E,26467,13270,78215,17188,414647,68622,78311,8164,10671,491591,96908,39954,10152,107286,31405,13478,18863,21047,20451,9723,73908,100619,48683,29931,13860,38344,6386,12341,43482,11110,140072,17805,316011,81809,4240,66617,30277,34993,119097,12764,39234,3284,43189,298573,20399,5170,127589,104630,6830,29533,3405
B06012_017E,166988,57756,896433,140675,10583907,530312,511773,86722,91698,4049059,1004247,248834,92428,1803393,310010,144624,202131,154175,181887,43129,902586,1068812,642258,448465,66233,237015,20536,125068,554565,77133,1964032,193157,4468559,785166,27652,493513,230408,391906,814795,138482,227342,27345,327331,4610606,242048,26736,1004074,970515,27507,274283,21491
B06012_018E,33371,4512,214146,33479,1801928,90552,67063,11112,13775,734909,177629,29512,17708,267700,65320,32400,35937,39172,36752,7608,89225,155176,117786,88294,13923,49349,3689,30822,85384,8508,251240,54717,788396,166710,4125,94337,45975,69158,137867,23921,46492,5116,68957,924106,40940,4933,115009,140611,5494,46596,3361
B06012_019E,25603,5350,122911,19167,1314297,61080,44584,7016,5132,548972,141345,16751,13741,203193,35175,15979,27064,17894,23450,3434,75760,101254,68095,55786,9058,24376,1508,19117,64744,5034,187419,31069,499391,115284,3540,49806,31867,50369,85565,13507,27583,2893,50166,661255,32860,2002,77661,103665,2339,31523,4582
B06012_020E,108014,47894,559376,88029,7467682,378680,400126,68594,72791,2765178,685273,202571,60979,1332500,209515,96245,139130,97109,121685,32087,737601,812382,456377,304385,43252,163290,15339,75129,404437,63591,1525373,107371,3180772,503172,19987,349370,152566,272379,591363,101054,153267,19336,208208,3025245,168248,19801,811404,726239,19674,196164,13548
B06009_001E,3282252,469523,4536954,1987819,26085263,3671853,2474718,652636,472884,14394281,6683767,985914,1065982,8661938,4363573,2074504,1888479,2988790,3095255,961240,4102486,4706644,6728347,3700935,1952337,4097212,706329,1232583,1968167,937214,6166384,1377548,13641473,6762644,492017,7896470,2557863,2804461,8895727,730083,3319832,563108,4473487,17472861,1741949,438654,5685318,4889314,1300347,3918997,388747
B06009_002E,496882,34616,630973,290071,4643510,323853,242268,72355,48249,1781252,925736,89995,106534,991602,514136,171665,183754,443964,476770,79599,425666,459349,662900,267306,322809,453624,45573,110626,283361,64641,674759,211608,1915867,909419,36968,813274,324658,279585,917150,90044,453855,50042,623805,3071142,147766,36469,629761,448231,182115,335544,30425
B06009_003E,1018063,128052,1110871,678452,5430081,796984,678916,194810,82181,4201879,1879302,267568,292667,2314192,1496775,664912,501278,1002541,1056533,314332,1029325,1184423,1979472,941170,605790,1269953,222399,331868,549151,267078,1757377,369807,3615023,1785510,135670,2664823,808375,654930,3174802,204295,977099,175958,1482137,4425654,421822,127127,1399157,1127649,529290,1223628,111830
B06009_004E,974431,167439,1537661,585915,7595982,1110240,605490,183542,74109,4318812,1878616,319157,389869,2502604,1264542,681336,604384,846111,843894,277756,1055881,1111183,2215502,1208452,617139,1232775,222183,417801,671974,271182,1416175,431671,3332120,2076658,175976,2303257,794826,968279,2162752,196926,998637,182223,1216465,5020691,617649,112986,1554356,1642541,334528,1247367,144458
B06009_005E,504626,87869,788933,278975,5285754,909032,535933,117581,112629,2620339,1244449,205033,189566,1757697,697223,377035,384495,406865,470739,187513,866352,1086715,1145546,847584,253036,706922,144135,244556,304948,205513,1437307,198116,2727078,1277412,105625,1329009,421765,566244,1611499,141131,575843,110562,719980,3266266,368302,97824,1209217,1059707,152256,742544,67108
B06009_006E,288250,51547,468516,154406,3129936,531744,412111,84348,155716,1471999,755664,104161,87346,1095843,390897,179556,214568,289309,247319,102040,725262,864974,724927,436423,153563,433938,72039,127732,158733,128800,880766,166346,2051385,713645,37778,786107,208239,335423,1029524,97687,314398,44323,431100,1689108,186410,64248,892827,611186,102158,369914,34926
B06009_007E,2149178,128626,1059278,1102536,10448525,1099017,1165940,235678,131978,3185165,3039392,449734,399091,5149130,2759158,1426651,969898,1976686,2305303,567114,1544256,2591155,4840481,2300154,1320776,2462918,333936,731919,198881,311689,2607541,591490,7445261,3383398,306417,5585001,1368211,974900,6219217,376509,1712045,335319,2367458,8575347,898454,196198,2298414,1777414,884706,2636240,127301
B06009_008E,345999,14090,144665,157799,929939,85479,76435,28092,18484,373182,488545,29061,27188,378755,283422,94503,71911,321998,374605,53114,166391,171309,407145,120712,231241,274065,22638,43359,20945,26501,182195,85238,617573,509958,23059,527016,146686,69159,578504,36028,292085,28795,366614,1099476,53171,20308,327938,119094,140087,180457,8916
B06009_009E,727920,45454,300599,405262,2494180,312401,382478,86002,47517,1043061,1058485,152911,129193,1519878,1044897,498212,291574,716252,835052,223262,527909,765001,1523692,671556,428254,842842,116976,214990,63419,113127,873365,190864,2162636,1065722,89293,2030845,468961,278096,2485527,120761,583729,115914,901697,2556046,237070,78985,751956,491111,384573,912279,38986
B06009_010E,641358,42684,397787,325347,3895387,374356,319641,67887,34452,1015169,847138,144995,151547,1709788,824782,486778,334645,549006,617180,167994,442671,715587,1707464,815892,407555,748115,103792,266638,72244,92891,671060,205716,2139401,1088936,109786,1700253,429985,370148,1537815,113486,499486,106274,618480,2778811,346637,52590,678010,669701,211755,868529,50225
B06009_011E,281845,20045,149222,140863,2102349,228020,237962,36593,17582,518515,418234,84188,66704,996873,415566,250142,184360,233264,329935,90026,254068,599730,780037,490987,161259,391452,66715,145920,29476,56105,593320,67432,1457310,507470,64947,878972,225526,182290,1040656,67418,228251,64951,315475,1512951,181529,33351,362588,350590,92842,478082,20686
B06009_012E,152056,6353,67005,73265,1026670,98761,149424,17104,13943,235238,226990,38579,24459,543836,190491,97016,87408,156166,148531,32718,153217,339528,422143,201007,92467,206444,23815,61012,12797,23065,287601,42240,1068341,211312,19332,447915,97053,75207,576715,38816,108494,19385,165192,628063,80047,10964,177922,146918,55449,196893,8488
B06009_013E,967622,282386,2611611,754712,5634741,2059296,759627,330906,250237,7051815,2677415,278057,580643,1790702,1316421,519990,730547,869518,611373,347262,1716153,1032466,1293015,1014318,559045,1406401,348318,387970,1225729,547389,1643124,596510,1784317,2633093,160259,1829430,971540,1461322,1814111,214108,1371616,203832,1793988,4642795,617990,215361,2408899,2179453,381998,1019249,242528
B06009_014E,104007,10888,185027,84426,352442,87655,40408,24771,12931,523555,190729,9578,47153,145931,145979,38442,50586,89981,56626,19940,92723,44431,132468,52203,71067,130331,20056,25312,99382,26438,99884,43341,126035,174412,10332,201541,101573,100005,144865,13584,99407,13667,172802,319011,31907,12617,127228,124894,38976,83177,15684
B06009_015E,256139,68972,616151,242853,977104,368235,149843,89969,25305,1988607,600670,48260,146127,374447,385186,136225,170413,252792,168405,80146,339526,152418,335643,190591,159396,380795,98593,92733,341604,137914,403628,139928,328635,565876,40489,526417,287196,305343,478878,46936,338998,54423,499079,998193,124200,42369,452239,448086,138019,249953,68051
B06009_016E,297920,104959,960047,239573,1789250,635322,174721,99377,28659,2298943,840814,101105,218470,477931,390631,171027,231437,268098,191302,96765,456754,200405,388347,307870,193521,437318,112291,132293,467548,161877,395856,193044,378418,844982,59363,505354,322433,519744,465797,53599,448599,71254,540447,1536820,222958,52887,671461,756789,113003,325843,90152
B06009_017E,194874,56971,528917,121532,1466883,595426,211503,64710,76458,1399780,647150,71547,113298,455722,240220,108827,172715,149720,116652,88427,429719,309250,249050,286468,81255,273179,72967,84157,202444,131668,431883,112749,516842,645268,35456,354440,169600,323234,412314,55042,306811,42183,353688,1140294,153359,59575,622460,522854,53189,224127,43577
B06009_018E,114682,40596,321469,66328,1049062,372658,183152,52079,106884,840930,398052,47567,55595,336671,154405,65469,105396,108927,78388,61984,397431,325962,187507,177186,53806,184778,44411,53475,114751,89492,311873,107448,434387,402555,14619,241678,90738,212996,312257,44947,177801,22305,227972,648477,85566,47913,535511,326830,38811,136149,25064
B06009_019E,26818,9275,70906,14734,356987,58951,101797,9279,9052,550022,96094,33296,9024,102184,31601,12274,19054,21065,21198,9740,58541,137306,50349,26227,13736,33683,6223,10829,40282,10725,165607,17499,396718,80329,3053,70739,27702,31857,159307,17800,40149,3789,40245,264490,19040,4851,104061,91839,7263,33541,2429
B06009_020E,1896,503,7490,1692,40810,3977,36774,1930,317,84945,9126,3356,615,20381,4117,1407,1995,1381,1675,911,2744,41847,6507,1423,1414,2544,282,1230,3540,1854,43811,1824,121540,8205,124,12686,2212,2636,49423,4384,3360,558,3897,35320,1082,182,6907,4981,295,5917,241
B06009_021E,6085,2785,15039,3295,65792,10895,31217,2783,410,150247,19022,7496,1940,24669,8197,4179,3857,5344,7662,2311,11933,37463,12673,6022,3632,7615,1626,1366,11373,1992,51490,2406,105792,18390,1221,18271,6391,5477,48365,4465,8717,974,11220,51284,3294,1226,16609,18900,2122,8639,649
B06009_022E,8324,3617,25777,4000,118831,20796,19983,2264,1603,181165,33556,11785,3420,25358,10607,2742,6681,7879,6041,2789,15935,28500,16703,8678,5478,12227,2326,3342,16050,2580,38194,6579,80540,26144,784,20276,11288,10529,32757,4465,14796,1350,10624,89164,7553,1389,30793,35767,3267,9253,820
B06009_023E,6595,1668,15243,3265,86010,14187,7628,1397,3624,92846,22708,7522,2220,19641,6236,2602,4153,3606,3636,2314,15911,15171,7970,6141,1763,6514,1298,3235,7115,2952,20368,3647,52031,16766,529,12180,5037,8722,18609,3598,8361,591,8958,58873,4640,1030,29230,21062,1147,6010,503
B06009_024E,3918,702,7357,2482,45544,9096,6195,905,3098,40819,11682,3137,829,12135,2444,1344,2368,2855,2184,1415,12018,14325,6496,3963,1449,4783,691,1656,2204,1347,11744,3043,36815,10824,395,7326,2774,4493,10153,888,4915,316,5546,29849,2471,1024,20522,11129,432,3722,216
B06009_025E,138634,49236,795159,115837,9645010,454589,447354,76773,81617,3607279,870866,224827,77224,1619922,256393,115589,168980,121521,157381,37124,783536,945717,544502,360236,58780,194210,17852,101865,503275,67411,1750112,172049,4015177,665824,22288,411300,190410,336382,703092,121666,196022,20168,271796,3990229,206465,22244,873944,840608,26380,229967,16489
B06009_026E,44980,9135,293791,46154,3320319,146742,88651,17562,16517,799570,237336,48000,31578,446535,80618,37313,59262,30604,43864,5634,163808,201762,116780,92968,19087,46684,2597,40725,159494,9848,348869,81205,1050719,216844,3453,72031,74187,107785,144358,36048,59003,7022,80492,1617335,61606,3362,167688,199262,2757,65993,5584
B06009_027E,27919,10841,179082,27042,1893005,105453,115378,16056,8949,1019964,201125,58901,15407,395198,58495,26296,35434,28153,45414,8613,149957,229541,107464,73001,14508,38701,5204,22779,132755,14045,428894,36609,1017960,135522,4667,89290,45827,66014,162032,32133,45655,4647,70141,820131,57258,4547,178353,169552,4576,52757,4144
B06009_028E,26829,16179,154050,16995,1792514,79766,91145,14014,9395,823535,157108,61272,16432,289527,38522,20789,31621,21128,29371,10208,140521,166691,102988,76012,10585,35115,3774,15528,116132,13834,311065,26332,733761,116596,6043,77374,31120,67858,126383,25376,35756,3345,46914,615896,40501,6120,174092,180284,6503,43742,3261
B06009_029E,21312,9185,95551,13315,1630512,71399,78840,14881,14965,609198,156357,41776,7344,285461,35201,15464,23267,20275,20516,6746,166654,162564,108489,63988,8759,35777,3155,11244,65913,14788,391736,14288,700895,107908,4693,83417,21602,51998,139920,15073,32420,2837,41859,554148,28774,3868,194939,165201,5078,34325,2342
B06009_030E,17594,3896,72685,12331,1008660,51229,73340,14260,31791,355012,118940,14878,6463,203201,43557,15727,19396,21361,18216,5923,162596,185159,108781,54267,5841,37933,3122,11589,28981,14896,269548,13615,511842,88954,3432,89188,17674,42727,130399,13036,23188,2317,32390,382719,18326,4347,158872,126309,7466,33150,1158
B08303_001E,1947966,346980,2740046,1214918,16663807,2545464,1688242,420305,336621,8386795,4323275,672298,689674,5826394,2954422,1510580,1354489,1838811,1957477,599783,2869306,3286508,4261636,2703648,1168792,2716357,454934,935676,1266883,650890,4110129,835084,8908793,4297256,386062,5181015,1674574,1723222,5725579,492895,2064668,405898,2842657,12007770,1317600,300782,3925375,3180512,698251,2793052,277027
B08303_002E,50688,26950,69539,59164,300341,73447,40494,9111,4645,142995,98835,14944,40439,156545,104067,107730,88893,71981,65476,28229,48309,84798,132817,102429,37247,91062,33451,59815,26345,21884,85078,28809,199067,124982,33060,182076,70686,66298,183918,12950,67258,33395,77013,308946,55493,15881,87369,89610,26703,120800,25958
B08303_003E,181551,60959,267312,168778,1302247,245566,162289,36911,14107,610328,332772,60801,111229,540715,351674,261650,228067,205766,208813,75261,166134,272421,455311,330703,130668,313355,81488,161465,102008,69651,308882,110216,654972,412518,85383,569616,228526,202684,570032,52315,191743,83393,270275,1153931,174445,37695,307946,300238,85113,384878,59887
B08303_004E,284878,68381,364314,214394,2078416,340907,248347,62692,25834,1005068,546563,84325,125184,703477,444511,277561,249712,280394,284270,92802,289962,394256,633457,396125,186980,400314,99900,174921,160031,92294,493244,148328,934323,640785,83273,752872,279977,276587,772686,72702,294879,81327,389884,1640772,222057,46951,473808,410198,104709,474764,66044
B08303_005E,0.432479828,0.636025131,0.411235432,0.534180085,0.371772429,0.419406049,0.425971514,0.420692116,0.249336791,0.362576407,0.380948933,0.3830236,0.570017139,0.372181147,0.476180451,0.600214487,0.592769672,0.47482694,0.457047005,0.489021863,0.295602142,0.359400312,0.448234903,0.463566263,0.471433754,0.457991346,0.677137783,0.607031708,0.39816384,0.414586182,0.341151579,0.531559699,0.315642871,0.450145628,0.724614181,0.454693144,0.520694816,0.475675218,0.410100882,0.434313596,0.434591905,0.685568788,0.423708875,0.414209299,0.519568913,0.492236902,0.371291151,0.405338197,0.46366278,0.515248552,0.713147094
B08303_006E,305660,51094,430443,175476,2411123,393424,256969,72459,53919,1377747,631447,94411,97244,744225,448393,211828,192909,284383,303670,79957,364241,414244,652352,400829,173127,413212,56640,136760,240621,90767,549669,125906,1102726,665649,42271,820607,262233,248264,813412,83496,324245,50756,463077,1728829,215982,43315,579770,456816,99792,403507,24433
B08303_007E,130718,15563,198237,63758,975048,175209,108624,28069,24702,543951,265759,32216,38925,352600,206213,88067,75805,121672,110685,38489,170686,182311,294744,190551,69553,188133,15987,54630,105445,37919,262469,43269,474545,302748,12268,414350,100673,114077,374231,34321,144934,17324,197646,673328,84155,18803,264369,205951,43130,190109,6051
B08303_008E,290935,23620,399111,136914,2514753,345632,215769,55668,67939,1419995,629055,113143,63534,786406,346841,136528,129222,232252,274301,66097,431812,472821,528005,343132,158280,366178,32195,85936,222800,79494,557772,100030,1253115,570786,18795,651134,205684,205454,751070,60019,296640,25385,391942,1815612,145805,33448,554432,420575,78525,302233,15018
B08303_009E,53685,4173,80628,22561,431268,77840,49819,8451,17632,263601,138094,16585,12118,191970,86552,28392,27256,55239,44819,17006,105984,103707,136686,85435,29116,78680,5086,14296,30033,19555,126394,15548,261785,131059,3112,172916,40178,43702,186290,14562,67596,3604,84137,329230,27205,9973,133468,102952,18997,78041,3437
B08303_010E,0.166590177,0.091768978,0.184238878,0.137642211,0.248230851,0.190839863,0.200159693,0.187575689,0.262898037,0.207546148,0.234075556,0.235664839,0.122850796,0.271646408,0.155558346,0.092079201,0.093317111,0.14800216,0.16824872,0.174941604,0.330536374,0.283660651,0.173556587,0.159185293,0.160600004,0.156859352,0.081271129,0.081298441,0.129101898,0.235531349,0.294795613,0.127453047,0.337265104,0.16117797,0.077370992,0.147893029,0.115769145,0.169468008,0.21875709,0.175343633,0.161752398,0.075284924,0.17638287,0.207119307,0.121333485,0.156881063,0.238417731,0.221673429,0.191985404,0.136068358,0.110195035
B08303_011E,149762,9641,214878,68522,1463338,202947,119757,30366,40750,744054,404634,60766,36175,600910,191963,54767,52312,111507,128080,46037,356384,346982,318169,183026,71078,190064,13522,31212,59112,54959,392475,43901,964983,301624,8843,318938,81783,118792,497075,32016,152584,12388,219331,1031090,70595,20369,364320,262835,52000,162202,9059
B08303_012E,83480,9710,127863,43068,1335836,132789,97671,21983,21720,471383,316906,52888,20585,515251,118318,34239,29837,65961,96114,24115,311082,314284,179323,100092,49543,95749,10516,18082,37584,47294,414556,25874,1083210,167692,9363,173426,46613,75636,362556,21231,80258,7437,132539,721112,39091,11997,291203,212394,39375,86740,8507
B08303_013E,34540,6911,50075,25172,635024,53083,57078,12082,5893,191897,126551,16959,10843,178204,52533,19728,15078,36943,58275,13772,126395,112709,78666,44442,30761,47592,7155,9512,27058,23018,211981,15598,496018,85373,7023,85754,27351,31731,165847,14029,33727,5110,48780,283028,19612,5227,116981,93886,23795,44749,9594
B08301_001E,2011723,363075,2899727,1253288,17633846,2740368,1773121,441183,358150,8880102,4555243,704914,734911,6094828,3063590,1574828,1413917,1898550,2014335,636271,3001281,3450540,4420474,2861003,1193907,2852887,484043,974005,1314988,696314,4285182,877360,9276438,4524800,404165,5381435,1739806,1839706,5977629,509823,2145374,430868,2954054,12556719,1394977,320350,4116194,3370945,721699,2912061,289163
B08301_002E,1900724,292315,2542375,1170475,14801601,2326195,1529902,393781,138789,7870575,4079763,570531,645370,4967687,2809492,1410780,1293653,1744081,1849208,562142,2479929,2677940,4043193,2473421,1129444,2582076,410997,885497,1161455,616917,3398378,793207,5501384,4109393,365990,4897312,1613058,1498350,5074697,451906,1979090,383195,2743054,11422701,1214192,272730,3564834,2772510,659957,2595255,252511
B08301_003E,1719972,246577,2234511,1035546,13031320,2095695,1391000,359029,120333,7075864,3626672,475067,566332,4485040,2545272,1274961,1168154,1559409,1667940,506801,2214171,2421011,3659421,2235350,1019853,2333610,360669,798234,1023007,564577,3078089,713810,4890301,3683161,331218,4478867,1435337,1309993,4563666,402631,1780011,347078,2478421,10145748,1057690,246467,3190412,2441853,597203,2365593,223552
B08301_004E,180752,45738,307864,134929,1770281,230500,138902,34752,18456,794711,453091,95464,79038,482647,264220,135819,125499,184672,181268,55341,265758,256929,383772,238071,109591,248466,50328,87263,138448,52340,320289,79397,611083,426232,34772,418445,177721,188357,511031,49275,199079,36117,264633,1276953,156502,26263,374422,330657,62754,229662,28959
B08301_005E,139697,36744,234459,101040,1311899,176306,113545,29196,13701,615670,342647,72380,62481,378304,211147,103474,94777,148452,132195,43697,205074,204316,304208,181848,84324,194092,39016,67331,104494,41685,229884,59883,471514,327185,25658,335132,137775,153765,401439,40335,157026,25213,204336,955877,117127,21496,279058,250122,52223,179219,21980
B08301_006E,25183,5506,43735,20192,261232,31894,14304,3028,2465,112664,62962,14529,10722,63656,29719,18009,17892,22762,31123,6554,36174,32580,50276,34299,16586,31323,6212,11823,19824,8155,47221,9750,76596,57063,5082,45319,23423,22235,61088,5298,26959,7388,40357,192583,20908,3028,57388,43342,6670,28776,4089
B08301_007E,9855,1910,14068,7640,108448,14120,6050,1559,1434,36448,24967,5014,2718,20968,10433,7367,6961,8117,9936,2008,12700,10053,16793,13110,3546,14833,3544,4722,7100,2012,21771,4696,35521,19655,2498,17784,8937,7214,25733,1064,9957,1620,11406,74192,10507,884,18351,15730,2396,11756,2262
B08301_008E,3814,1121,10713,3361,52218,5727,1912,483,533,18637,11347,2425,1439,11206,7281,4374,4488,3947,5295,1392,7779,4443,8179,5483,2724,5046,1212,2399,5040,301,12964,3669,16667,13795,938,11977,5704,2705,12485,1201,3273,1311,4910,37753,5313,482,10791,11407,845,6124,478
B08301_009E,2203,457,4889,2696,36484,2453,3091,486,323,11292,11168,1116,1678,8513,5640,2595,1381,1394,2719,1690,4031,5537,4316,3331,2411,3172,344,988,1990,187,8449,1399,10785,8534,596,8233,1882,2438,10286,1377,1864,585,3624,16548,2647,373,8834,10056,620,3787,150
B08301_010E,6066,5608,59686,5791,923600,80917,87516,12104,128135,195638,104957,49270,5905,566654,33240,21648,8983,21727,29758,4045,271533,364059,58866,103498,3834,44505,3774,7565,48883,6198,497417,8091,2650013,50306,1497,95698,6912,89224,338631,14844,10895,3455,24614,189234,37327,4073,194457,210545,7677,55722,6353
B08301_011E,5703,5050,54142,5405,613125,66811,44995,8897,48547,178777,79150,48483,5720,226985,25692,21230,8654,21358,27606,3716,127020,124807,56752,93881,3791,40807,3368,7180,48009,4788,278909,6866,558101,45173,1383,91645,6164,70023,231403,11728,9652,3308,22976,165694,23744,3748,90228,184245,6256,53532,6353
B08301_012E,46,191,3311,55,23864,2583,739,0,1111,1415,1058,142,88,2369,658,119,53,85,1589,0,1607,7070,815,1816,43,444,59,146,576,14,3201,178,9083,1041,0,1064,146,7578,7399,0,0,61,324,2223,2512,118,641,1250,98,47,0
B08301_013E,173,43,1238,171,196589,7868,1789,256,77461,8088,22719,455,10,189023,1971,0,95,7,63,27,122836,169784,614,5105,0,2510,0,192,242,188,82714,94,1798229,2015,101,1820,228,8212,41129,430,989,86,344,9631,2546,137,87470,4362,93,561,0
B08301_014E,81,7,853,160,80654,3422,39912,2889,976,7183,1794,39,0,147852,4679,150,0,162,356,154,19549,58873,208,2294,0,569,0,28,24,1080,121067,953,271421,1738,0,709,46,3129,58015,2647,193,0,742,10470,8428,56,15860,9184,1230,1189,0
B08301_015E,63,317,142,0,9368,233,81,62,40,175,236,151,87,425,240,149,181,115,144,148,521,3525,477,402,0,175,347,19,32,128,11526,0,13179,339,13,460,328,282,685,39,61,0,228,1216,97,14,258,11504,0,393,0
B08301_016E,548,1119,2841,540,13744,945,2167,0,1804,8118,8859,550,85,12492,1176,1349,929,467,1240,1064,8329,6318,3691,2151,217,2442,433,614,298,344,10378,93,55816,2344,300,3463,1541,1259,4912,654,1775,20,1768,5283,783,181,7422,1680,1269,2282,67
B08301_017E,1785,477,13779,2763,62174,5757,892,223,567,25722,4255,4758,2796,5448,4245,2680,1854,1166,2707,935,2379,4490,3828,4595,843,3449,1119,1395,4295,1281,2439,1745,6118,6570,438,3972,3258,5245,6208,488,2645,701,3409,19120,4723,438,5083,12887,697,6683,667
B08301_018E,1753,4051,29767,1678,192289,33714,4214,1653,14718,62969,9044,6458,5996,40329,14426,9100,4306,3730,11118,2022,9041,27201,19535,24702,1876,5927,7876,4733,5926,1995,13249,5327,61618,10219,878,14753,3949,46832,29661,1969,6136,2413,2646,30745,13713,2425,16904,32853,1137,23830,1784
B08301_019E,22130,28801,60638,22033,474323,77861,52826,9655,50165,126149,69170,29047,23518,185404,69969,54044,32791,46953,41099,24332,77065,173988,102456,77518,17702,53818,27183,27685,28644,19112,140033,20033,583151,79234,15532,127226,30382,69658,232461,18987,43809,13448,36170,195341,38820,18611,96587,123485,19763,92030,13285
B08301_020E,14960,14609,30960,11638,196076,20075,10725,2889,2443,97624,47227,11684,6004,48380,21874,10979,11973,20687,22347,5243,21030,32512,30067,17763,14876,24140,3552,8187,17382,5043,48235,6588,50693,39190,1427,38591,15474,12654,39009,4047,20318,2666,30996,145346,8042,2324,40088,26552,7751,17250,2360
B08301_021E,63757,16095,159681,38370,970039,194904,84879,20878,21529,493307,231968,32616,45237,268434,109168,64248,59428,59739,56858,36488,131975,164032,158838,157355,25115,136530,29109,38329,48105,45424,175053,42276,367645,227544,18103,200420,65232,116484,252050,16928,80706,24970,111397,548949,77377,19568,190819,190433,23448,119009,12136
